@relation BOOKKEEPER_B+

@attribute nAuth numeric
@attribute methodHistories numeric
@attribute loc numeric
@attribute fanin numeric
@attribute fanout numeric
@attribute wmc numeric
@attribute returns numeric
@attribute loops numeric
@attribute comparison numeric
@attribute maxNested numeric
@attribute math numeric
@attribute smells numeric
@attribute buggy {yes,no}

@data
"0","0","25","0","2","5","0","0","0","2","3","7","no"
"0","0","3","1","0","1","0","0","0","0","0","4","no"
"0","0","3","0","0","1","1","0","0","0","0","1","no"
"0","0","4","0","11","1","0","0","0","0","0","2","no"
"0","0","3","0","0","1","0","0","0","0","0","2","no"
"0","0","4","0","0","1","0","0","0","0","0","5","no"
"0","0","4","0","0","1","0","0","0","0","0","5","no"
"0","0","3","1","1","1","0","0","0","0","0","2","no"
"0","0","3","0","0","1","0","0","0","0","0","2","no"
"0","0","3","0","1","1","0","0","0","0","0","7","no"
"0","0","4","2","1","1","0","0","0","0","0","7","no"
"0","0","4","2","1","1","0","0","0","0","0","11","no"
"0","0","3","0","1","1","0","0","0","0","0","11","no"
"0","0","20","0","0","2","1","0","0","1","0","6","no"
"0","0","5","0","0","1","0","0","0","0","0","5","no"
"0","0","49","0","1","9","1","2","2","3","1","22","no"
"0","0","13","0","0","2","0","0","0","1","0","8","no"
"0","0","1","0","0","1","0","0","0","0","0","2","no"
"0","0","1","0","0","1","0","0","0","0","0","1","no"
"0","0","3","3","2","1","0","0","0","0","0","2","no"
"0","0","4","0","4","1","0","0","0","0","1","33","no"
"0","0","3","0","11","1","0","0","0","0","0","38","no"
"0","0","8","0","0","2","1","0","1","1","1","3","no"
"0","0","4","0","0","1","1","0","0","0","0","3","no"
"0","0","8","0","0","3","2","0","0","1","0","4","no"
"0","0","3","0","0","1","0","0","0","0","0","10","no"
"0","0","14","0","0","3","1","0","2","1","0","8","no"
"0","0","3","0","0","1","0","0","0","0","0","5","no"
"0","0","3","0","0","1","0","0","0","0","0","6","no"
"0","0","9","0","0","2","0","0","1","1","0","5","no"
"0","0","3","0","0","1","0","0","0","0","0","5","no"
"0","0","3","0","0","1","0","0","0","0","0","6","no"
"0","0","8","0","0","3","0","0","1","1","1","2","no"
"0","0","12","0","0","3","3","0","0","1","1","7","no"
"0","0","3","0","0","1","0","0","0","0","0","8","no"
"0","0","3","0","0","1","0","0","0","0","0","1","no"
"0","0","4","0","0","1","1","0","0","0","0","2","no"
"0","0","8","0","0","2","2","0","0","1","1","4","no"
"0","0","54","0","0","17","1","1","3","5","0","23","no"
"0","0","14","0","0","2","0","0","0","1","0","8","no"
"0","0","3","0","0","1","0","0","0","0","0","2","no"
"0","0","16","0","0","1","0","0","0","0","0","1","no"
"0","0","4","0","0","1","0","0","0","0","0","11","no"
"0","0","16","0","0","1","0","0","0","0","0","1","no"
"0","0","3","0","0","1","0","0","0","0","0","1","no"
"0","0","1","0","0","1","0","0","0","0","0","1","no"
"0","0","1","0","0","1","0","0","0","0","0","1","no"
"0","0","1","0","0","1","0","0","0","0","0","1","no"
"0","0","1","0","0","1","0","0","0","0","0","1","no"
"0","0","1","0","0","1","0","0","0","0","0","1","no"
"0","0","1","0","0","1","0","0","0","0","0","1","no"
"0","0","1","0","0","1","0","0","0","0","0","2","no"
"0","0","1","0","0","1","0","0","0","0","0","2","no"
"0","0","1","0","0","1","0","0","0","0","0","1","no"
"0","0","1","0","0","1","0","0","0","0","0","1","no"
"0","0","1","0","0","1","0","0","0","0","0","2","no"
"0","0","1","0","0","1","0","0","0","0","0","3","no"
"0","0","3","0","0","1","0","0","0","0","0","4","no"
"0","0","3","0","0","1","0","0","0","0","0","4","no"
"0","0","7","0","0","2","1","0","0","1","0","5","no"
"0","0","22","0","11","2","0","0","0","1","0","11","no"
"0","0","13","0","2","1","0","0","0","0","0","10","no"
"0","0","5","1","0","1","0","0","0","0","0","7","no"
"0","0","3","1","0","1","0","0","0","0","0","7","no"
"0","0","3","0","0","1","1","0","0","0","0","1","no"
"0","0","6","1","0","2","1","0","1","1","0","1","no"
"0","0","34","0","3","6","2","0","0","2","4","12","no"
"0","0","3","0","0","1","1","0","0","0","0","1","no"
"0","0","25","0","0","6","6","0","5","2","0","8","no"
"0","0","25","0","3","5","2","0","0","2","3","7","no"
"0","0","3","1","0","1","0","0","0","0","0","4","no"
"0","0","3","1","0","1","1","0","0","0","0","1","no"
"0","0","3","1","0","1","0","0","0","0","0","4","no"
"0","0","4","0","0","1","1","0","0","0","0","3","no"
"0","0","6","0","1","4","2","0","2","1","0","4","no"
"0","0","3","1","0","3","1","0","0","0","0","1","no"
"0","0","1","0","0","1","0","0","0","0","0","1","no"
"0","0","1","0","0","1","0","0","0","0","0","1","no"
"0","0","1","0","0","1","0","0","0","0","0","1","no"
"0","0","1","0","0","1","0","0","0","0","0","1","no"
"0","0","1","0","0","1","0","0","0","0","0","1","no"
"0","0","1","0","0","1","0","0","0","0","0","1","no"
"0","0","4","0","2","1","0","0","0","0","1","21","no"
"0","0","9","0","3","2","0","0","0","1","0","26","no"
"0","0","9","0","2","3","2","0","2","1","0","60","no"
"0","0","9","0","3","2","0","0","0","1","0","3","no"
"0","0","4","0","2","1","0","0","0","0","1","5","no"
"0","0","1","0","0","1","0","0","0","0","0","1","no"
"0","0","1","0","0","1","0","0","0","0","0","1","no"
"0","0","3","0","0","1","1","0","0","0","0","1","no"
"0","0","7","0","0","3","2","0","1","1","0","5","no"
"0","0","3","3","0","1","1","0","0","0","0","9","no"
"0","0","5","0","1","1","0","0","0","0","0","6","no"
"0","0","3","1","0","1","0","0","0","0","0","1","no"
"0","0","24","0","2","4","2","0","0","1","0","6","no"
"0","0","4","0","1","1","0","0","0","0","0","4","no"
"0","0","24","1","2","5","1","0","1","2","3","13","no"
"0","0","1","2","0","1","0","0","0","0","0","1","no"
"0","0","1","0","0","1","0","0","0","0","0","1","no"
"0","0","38","0","2","9","2","0","3","3","4","16","no"
"0","0","8","0","2","2","1","0","1","1","1","157","no"
"0","0","1","0","0","1","0","0","0","0","0","1","no"
"0","0","1","0","0","1","0","0","0","0","0","1","no"
"0","0","1","0","0","1","0","0","0","0","0","1","no"
"0","0","1","0","0","1","0","0","0","0","0","1","no"
"0","0","1","0","0","1","0","0","0","0","0","1","no"
"0","0","1","0","0","1","0","0","0","0","0","2","no"
"0","0","1","0","0","1","0","0","0","0","0","1","no"
"0","0","1","0","0","1","0","0","0","0","0","1","no"
"0","0","1","0","0","1","0","0","0","0","0","1","no"
"0","0","1","0","0","1","0","0","0","0","0","1","no"
"0","0","1","0","0","1","0","0","0","0","0","1","no"
"0","0","1","0","0","1","0","0","0","0","0","1","no"
"0","0","1","0","0","1","0","0","0","0","0","1","no"
"0","0","4","0","0","1","1","0","0","0","0","2","no"
"0","0","1","1","0","1","0","0","0","0","0","3","no"
"0","0","8","0","1","2","0","0","0","1","0","7","no"
"0","0","4","0","0","1","0","0","0","0","0","5","no"
"0","0","3","0","0","1","0","0","0","0","0","3","no"
"0","0","8","0","4","3","0","0","2","1","0","18","no"
"0","0","27","0","2","2","1","0","1","1","0","6","no"
"0","0","3","0","0","1","1","0","0","0","0","1","no"
"0","0","15","0","1","4","2","1","1","2","1","11","no"
"0","0","3","1","1","1","0","0","0","0","0","2","no"
"0","0","15","0","1","4","1","0","1","2","0","170","no"
"0","0","18","0","2","12","3","0","0","1","3","11","yes"
"0","0","3","0","0","1","0","0","0","0","0","2","no"
"0","0","8","1","0","3","1","1","0","2","1","6","yes"
"0","0","17","1","0","6","2","1","1","3","1","12","yes"
"0","0","19","0","1","4","0","0","0","2","3","8","no"
"0","0","6","0","0","1","0","0","0","0","0","7","no"
"0","0","47","2","0","7","0","1","0","4","3","32","no"
"0","0","3","1","0","2","1","0","0","0","0","1","no"
"0","0","8","1","1","3","2","0","1","1","0","4","no"
"0","0","63","1","2","14","4","2","4","5","11","33","no"
"0","0","9","2","0","3","2","0","2","1","0","8","no"
"0","0","3","0","0","1","0","0","0","0","0","7","no"
"0","0","17","1","0","5","2","1","1","2","0","11","no"
"0","0","35","1","5","9","4","1","4","2","2","11","no"
"0","0","22","0","2","2","1","0","0","1","0","4","no"
"0","0","26","0","1","5","1","1","1","3","0","19","no"
"0","0","8","0","0","1","0","0","0","0","0","1","no"
"0","0","4","1","0","1","1","0","0","0","0","4","no"
"0","0","71","0","4","13","2","1","1","3","7","49","no"
"0","0","22","0","3","2","1","0","0","1","0","3","no"
"0","0","3","0","0","1","1","0","0","0","0","1","no"
"0","0","21","0","3","2","1","0","0","1","0","3","no"
"0","0","22","0","2","2","1","0","0","1","0","3","no"
"0","0","8","0","0","1","0","0","0","0","0","1","no"
"0","0","15","0","1","2","0","0","0","1","4","5","no"
"0","0","12","0","1","2","1","0","0","1","0","6","no"
"0","0","46","2","0","7","0","1","0","4","3","30","no"
"0","0","12","0","1","2","1","0","0","1","0","6","no"
"0","0","4","0","0","1","0","0","0","0","0","1","no"
"0","0","14","0","0","3","1","0","1","2","0","2","no"
"0","0","57","0","0","16","1","2","4","4","11","18","no"
"0","0","3","0","0","1","1","0","0","0","0","1","no"
"0","0","24","0","0","5","1","1","2","2","3","3","no"
"0","0","6","0","0","1","0","0","0","0","0","4","no"
"0","0","3","0","0","1","1","0","0","0","0","6","no"
"0","0","3","0","0","1","1","0","0","0","0","6","no"
"0","0","3","0","0","1","1","0","0","0","0","6","no"
"0","0","3","0","0","1","1","0","0","0","0","3","no"
"0","0","2","0","0","1","0","0","0","0","0","1","no"
"0","0","3","0","0","1","1","0","0","0","0","6","no"
"0","0","3","0","0","1","1","0","0","0","0","3","no"
"0","0","3","0","0","1","1","0","0","0","0","1","no"
"0","0","3","0","0","1","1","0","0","0","0","6","no"
"0","0","3","0","0","1","1","0","0","0","0","3","no"
"0","0","3","0","0","1","1","0","0","0","0","1","no"
"0","0","3","0","0","1","1","0","0","0","0","3","no"
"0","0","3","0","0","1","1","0","0","0","0","1","no"
"0","0","3","0","0","1","1","0","0","0","0","3","no"
"0","0","3","0","0","1","1","0","0","0","0","6","no"
"0","0","3","0","0","1","0","0","0","0","0","3","no"
"0","0","3","0","0","1","1","0","0","0","0","1","no"
"0","0","1","0","0","1","0","0","0","0","0","1","no"
"0","0","1","0","0","1","0","0","0","0","0","1","no"
"0","0","1","0","0","1","0","0","0","0","0","1","no"
"0","0","11","0","0","2","1","0","1","2","0","2","no"
"0","0","12","0","0","2","1","0","1","2","0","3","no"
"0","0","3","0","0","1","0","0","0","0","0","2","no"
"0","0","1","0","0","1","0","0","0","0","0","1","no"
"0","0","1","0","0","1","0","0","0","0","0","1","no"
"0","0","1","0","0","1","0","0","0","0","0","1","no"
"0","0","1","0","0","1","0","0","0","0","0","1","no"
"0","0","1","0","0","1","0","0","0","0","0","1","no"
"0","0","1","0","0","1","0","0","0","0","0","1","no"
"0","0","1","0","0","1","0","0","0","0","0","1","no"
"0","0","9","0","2","2","2","0","2","1","0","5","no"
"0","0","3","0","0","2","1","0","0","0","0","1","no"
"0","0","3","0","0","1","1","0","0","0","0","1","no"
"0","0","9","0","2","2","1","0","0","0","0","6","no"
"0","0","6","0","0","2","0","0","1","1","2","2","no"
"0","0","5","0","0","1","0","0","0","0","0","3","no"
"0","0","10","0","3","3","0","1","1","2","5","3","no"
"0","0","3","0","0","1","0","0","0","0","0","2","no"
"0","0","3","0","0","1","1","0","0","0","0","1","no"
"0","0","3","4","0","1","1","0","0","0","0","1","no"
"0","0","5","5","0","2","0","0","0","1","0","1","no"
"0","0","5","0","1","1","1","0","0","0","0","1","no"
"0","0","4","1","1","1","1","0","0","0","0","2","no"
"0","0","6","0","0","2","0","0","0","1","0","2","no"
"0","0","6","0","1","1","0","0","0","0","0","3","no"
"0","0","8","0","1","3","2","1","0","2","3","2","no"
"0","0","3","0","0","1","0","0","0","0","0","2","no"
"0","0","3","0","0","1","0","0","0","0","0","2","no"
"0","0","3","4","0","1","1","0","0","0","0","1","no"
"0","0","3","0","0","1","1","0","0","0","0","1","no"
"0","0","3","0","0","1","0","0","0","0","0","2","no"
"0","0","3","0","0","2","0","0","1","0","0","2","no"
"0","0","6","0","1","1","0","0","0","0","0","1","no"
"0","0","3","0","0","1","0","0","0","0","0","5","no"
"0","0","3","1","0","1","0","0","0","0","0","5","no"
"0","0","3","0","0","1","0","0","0","0","0","5","no"
"0","0","14","0","3","1","1","0","0","1","0","11","no"
"0","0","30","2","1","7","1","0","3","2","1","17","no"
"0","0","16","0","0","11","0","0","4","1","3","8","no"
"0","0","5","1","0","1","1","0","0","0","0","6","no"
"0","0","4","3","0","1","1","0","0","0","2","2","no"
"0","0","14","0","1","2","1","1","0","1","0","9","no"
"0","0","16","2","1","3","2","0","1","1","0","8","no"
"0","0","3","0","0","1","0","0","0","0","0","1","no"
"0","0","7","0","1","2","0","0","1","1","0","5","no"
"0","0","10","0","2","1","1","0","0","1","0","6","no"
"0","0","21","0","2","4","0","0","2","3","1","11","no"
"0","0","15","0","1","2","0","0","1","2","0","7","no"
"0","0","64","1","5","10","1","2","1","4","2","24","no"
"0","0","33","1","2","9","0","2","1","6","0","13","no"
"0","0","52","0","4","8","1","0","0","1","2","25","no"
"0","0","21","2","1","6","1","1","0","3","1","8","no"
"0","0","4","1","0","1","0","0","0","0","0","3","no"
"0","0","8","3","0","2","1","1","0","1","0","4","no"
"0","0","39","1","3","6","0","1","0","4","0","12","no"
"0","0","25","3","0","6","3","0","1","1","2","10","no"
"0","0","24","2","0","4","1","0","0","2","1","3","no"
"0","0","1","0","0","1","0","0","0","0","0","1","no"
"0","0","1","0","0","1","0","0","0","0","0","1","no"
"0","0","1","0","0","1","0","0","0","0","0","1","no"
"0","0","1","0","1","1","0","0","0","0","0","1","no"
"0","0","1","0","0","1","0","0","0","0","0","1","no"
"0","0","1","0","4","1","0","0","0","0","0","1","no"
"0","0","1","0","0","1","0","0","0","0","0","1","no"
"0","0","1","0","0","1","0","0","0","0","0","1","no"
"0","0","1","0","0","1","0","0","0","0","0","1","no"
"0","0","1","0","4","1","0","0","0","0","0","1","no"
"0","0","1","1","4","1","0","0","0","0","0","1","no"
"0","0","1","0","0","1","0","0","0","0","0","2","no"
"0","0","1","0","0","1","0","0","0","0","0","1","no"
"0","0","1","0","0","1","0","0","0","0","0","2","no"
"0","0","5","0","0","1","1","0","0","0","0","5","no"
"0","0","1","0","0","1","0","0","0","0","0","1","no"
"0","0","6","0","0","2","1","0","0","1","0","3","no"
"0","0","1","0","0","1","0","0","0","0","0","1","no"
"0","0","1","0","0","1","0","0","0","0","0","1","no"
"0","0","1","0","0","1","0","0","0","0","0","1","no"
"0","0","3","0","0","1","1","0","0","0","0","2","no"
"0","0","5","0","0","1","0","0","0","0","0","6","no"
"0","0","3","0","0","1","1","0","0","0","0","1","no"
"0","0","8","0","0","2","1","0","1","1","1","3","no"
"0","0","5","0","0","2","0","0","0","1","0","2","no"
"0","0","3","0","0","1","1","0","0","0","0","1","no"
"0","0","3","0","0","1","0","0","0","0","0","3","no"
"0","0","4","0","0","1","0","0","0","0","0","1","no"
"0","0","4","0","0","1","0","0","0","0","0","2","no"
"0","0","4","0","0","1","0","0","0","0","0","2","no"
"0","0","1","0","0","1","0","0","0","0","0","1","no"
"0","0","3","0","0","1","0","0","0","0","0","2","no"
"0","0","3","0","0","1","0","0","0","0","0","4","no"
"0","0","3","0","0","1","1","0","0","0","0","1","no"
"0","0","3","0","0","1","0","0","0","0","0","1","no"
"0","0","4","0","0","1","0","0","0","0","0","4","no"
"0","0","3","0","1","1","0","0","0","0","0","1","no"
"0","0","2","0","0","1","0","0","0","0","0","1","no"
"0","0","3","1","0","1","0","0","0","0","0","1","no"
"0","0","16","0","1","3","1","0","1","2","0","78","no"
"0","0","19","1","0","4","3","0","1","2","2","11","no"
"0","0","3","0","0","1","1","0","0","0","0","8","no"
"0","0","3","0","0","1","1","0","0","0","0","8","no"
"0","0","3","0","0","1","1","0","0","0","0","8","no"
"0","0","3","0","0","1","1","0","0","0","0","3","no"
"0","0","3","1","0","1","1","0","0","0","0","1","no"
"0","0","11","0","0","5","0","0","2","2","0","2","no"
"0","0","7","0","1","3","0","0","2","1","0","2","no"
"1","1","44","0","3","11","0","1","1","4","8","14","no"
"0","0","3","0","0","1","0","0","0","0","0","2","no"
"0","0","4","0","1","2","1","0","1","0","0","2","no"
"0","0","5","0","0","1","0","0","0","0","0","5","no"
"0","0","34","9","3","9","1","0","4","3","2","7","no"
"0","0","8","0","1","2","1","0","0","1","1","2","no"
"0","0","23","0","1","4","1","1","0","3","3","7","no"
"0","0","9","2","0","3","1","0","1","1","1","7","no"
"0","0","3","0","1","1","1","0","0","0","1","5","no"
"0","0","7","0","2","2","0","0","0","1","0","2","no"
"0","0","4","0","1","1","1","0","0","0","0","1","no"
"1","1","16","2","1","4","2","1","1","2","0","6","no"
"0","0","3","0","0","1","1","0","0","0","0","1","no"
"0","0","11","2","0","1","0","0","0","0","0","8","no"
"0","0","36","1","0","8","1","1","3","2","2","15","no"
"0","0","12","0","1","3","2","0","1","1","0","4","no"
"1","1","4","1","1","1","0","0","0","0","0","2","no"
"0","0","23","1","0","1","1","0","0","0","0","1","no"
"3","3","20","2","0","9","0","2","0","3","0","4","no"
"1","1","8","1","0","1","1","0","0","0","0","5","no"
"0","0","11","0","0","3","1","0","2","1","0","2","no"
"0","0","3","0","0","1","1","0","0","0","0","1","no"
"0","0","3","0","0","1","1","0","0","0","0","1","no"
"0","0","3","0","0","1","1","0","0","0","0","1","no"
"0","0","3","0","0","1","0","0","0","0","0","2","no"
"0","0","6","0","0","1","0","0","0","0","0","5","no"
"0","0","3","0","0","1","1","0","0","0","0","1","no"
"0","0","1","1","0","1","0","0","0","0","0","8","no"
"0","0","7","0","0","2","0","0","0","1","4","1","no"
"0","0","3","0","0","1","0","0","0","0","0","22","no"
"0","0","3","0","0","1","1","0","0","0","0","2","no"
"0","0","3","0","0","1","0","0","0","0","0","1","no"
"0","0","3","0","0","1","1","0","0","0","0","1","no"
"0","0","62","0","0","10","0","0","2","4","4","22","no"
"0","0","6","0","0","2","1","0","1","1","0","1","no"
"0","0","2","0","1","1","0","0","0","0","0","1","no"
"0","0","3","0","0","1","0","0","0","0","0","1","no"
"1","1","35","0","0","8","0","3","0","4","1","21","no"
"0","0","4","0","0","1","0","0","0","0","0","3","no"
"0","0","4","0","0","1","0","0","0","0","0","2","no"
"0","0","3","0","0","1","1","0","0","0","0","2","no"
"0","0","3","0","0","1","0","0","0","0","0","3","no"
"0","0","3","0","0","1","1","0","0","0","0","1","no"
"0","0","9","0","0","3","0","1","1","2","0","4","no"
"0","0","4","0","0","1","0","0","0","0","0","2","no"
"0","0","3","0","0","1","0","0","0","0","0","2","no"
"0","0","3","0","0","1","0","0","0","0","0","3","no"
"0","0","3","0","0","1","1","0","0","0","0","1","no"
"0","0","3","0","0","1","1","0","0","0","0","1","no"
"0","0","3","0","0","1","0","0","0","0","0","5","no"
"0","0","7","0","0","1","1","0","0","0","0","6","no"
"0","0","3","0","0","1","1","0","0","0","0","1","no"
"0","0","3","0","0","1","0","0","0","0","0","2","no"
"0","0","13","0","2","2","2","0","0","1","0","5","no"
"0","0","1","1","0","1","0","0","0","0","0","1","no"
"0","0","3","1","1","1","0","0","0","0","0","22","no"
"0","0","28","2","2","7","0","1","3","2","9","22","no"
"0","0","1","2","0","1","0","0","0","0","0","1","no"
"0","0","3","0","1","1","0","0","0","0","0","3","no"
"0","0","5","0","1","1","1","0","0","0","1","3","no"
"0","0","1","3","0","1","0","0","0","0","0","3","no"
"0","0","4","0","1","1","0","0","0","0","0","2","no"
"0","0","3","1","1","1","0","0","0","0","0","22","no"
"0","0","17","0","2","1","1","0","0","0","1","20","no"
"0","0","8","0","2","1","1","0","0","0","0","4","no"
"0","0","10","0","0","3","2","0","0","1","1","5","no"
"0","0","1","0","0","1","0","0","0","0","0","2","no"
"0","0","20","0","0","4","3","0","1","1","2","8","no"
"0","0","8","0","0","1","0","0","0","0","0","12","no"
"0","0","13","0","0","2","1","0","0","1","0","2","no"
"0","0","3","0","0","1","0","0","0","0","0","3","no"
"0","0","3","0","0","1","0","0","0","0","0","1","no"
"0","0","7","0","0","1","0","0","0","0","0","7","no"
"0","0","11","0","0","2","2","0","0","1","0","3","no"
"0","0","3","0","0","1","1","0","0","0","0","1","no"
"0","0","4","0","0","1","0","0","0","0","0","3","no"
"0","0","12","1","0","4","2","1","0","2","0","1","no"
"0","0","12","1","0","4","2","1","0","2","0","1","no"
"0","0","3","0","0","1","1","0","0","0","0","1","no"
"0","0","10","0","0","1","0","0","0","0","0","7","no"
"0","0","3","0","0","1","1","0","0","0","0","1","no"
"0","0","3","0","0","1","1","0","0","0","0","1","no"
"0","0","26","0","0","3","1","0","2","1","3","7","no"
"0","0","7","1","0","1","0","0","0","0","0","8","no"
"0","0","11","0","1","3","0","0","2","1","0","3","no"
"0","0","1","1","0","1","0","0","0","0","0","3","no"
"0","0","3","0","0","1","0","0","0","0","0","2","no"
"0","0","4","0","0","2","1","0","0","0","0","3","no"
"0","0","1","0","0","1","0","0","0","0","0","2","no"
"0","0","3","1","0","1","0","0","0","0","0","1","no"
"0","0","5","0","0","1","0","0","0","0","0","6","no"
"1","1","38","0","1","1","1","0","0","0","0","6","no"
"0","0","10","0","6","2","0","0","0","1","0","37","yes"
"0","0","1","0","0","1","0","0","0","0","0","1","no"
"0","0","5","1","0","1","0","0","0","0","0","5","no"
"0","0","10","0","0","5","0","0","2","2","0","14","no"
"0","0","5","1","0","1","0","0","0","0","0","5","no"
"0","0","3","0","0","1","0","0","0","0","0","2","no"
"0","0","3","0","0","1","0","0","0","0","0","2","no"
"0","0","3","0","0","2","1","0","1","0","0","1","no"
"1","1","23","1","1","5","2","2","1","2","0","16","no"
"0","0","12","0","0","2","0","0","0","0","0","14","no"
"0","0","24","0","0","16","5","1","11","3","1","19","no"
"0","0","3","0","0","1","1","0","0","0","0","1","no"
"0","0","20","1","1","5","1","2","2","2","0","5","no"
"0","0","8","0","0","2","2","0","0","1","0","2","no"
"0","0","9","0","0","2","2","0","0","1","1","5","no"
"0","0","15","0","0","5","1","1","3","2","1","7","no"
"0","0","3","0","0","1","0","0","0","0","0","2","no"
"0","0","54","0","3","10","2","2","2","2","1","34","no"
"0","0","6","0","0","3","2","0","2","1","0","3","no"
"0","0","3","0","0","1","1","0","0","0","0","1","no"
"1","1","5","0","1","1","1","0","0","0","0","4","no"
"0","0","35","1","1","6","1","2","2","4","0","24","no"
"0","0","3","0","0","1","1","0","0","0","1","4","no"
"0","0","5","4","0","2","0","0","0","0","0","4","no"
"0","0","3","0","0","1","0","0","0","0","0","2","no"
"0","0","4","2","0","1","0","0","0","0","0","14","no"
"0","0","4","0","0","1","0","0","0","0","0","2","no"
"0","0","3","0","0","1","0","0","0","0","0","1","no"
"0","0","3","0","0","1","1","0","0","0","0","1","no"
"0","0","19","0","1","2","0","1","0","1","0","14","no"
"0","0","3","1","0","1","0","0","0","0","0","10","no"
"0","0","7","0","0","1","0","0","0","0","0","6","no"
"0","0","6","0","0","2","0","0","1","1","0","3","no"
"0","0","4","2","0","2","0","0","0","0","0","5","no"
"0","0","4","0","0","1","1","0","0","0","0","1","no"
"0","0","6","0","2","2","0","1","0","1","0","3","no"
"2","2","31","0","0","8","5","0","0","1","0","12","no"
"0","0","15","0","2","4","2","0","1","1","1","3","no"
"0","0","4","0","0","1","0","0","0","0","0","4","no"
"0","0","5","0","0","1","1","0","0","0","0","4","no"
"2","2","24","2","3","8","1","0","6","1","1","8","no"
"0","0","10","1","0","3","1","1","1","2","0","5","no"
"1","1","24","3","3","5","3","0","1","2","1","13","no"
"0","0","3","0","0","1","1","0","0","0","0","1","no"
"1","1","14","1","4","3","3","0","1","1","0","10","no"
"0","0","3","2","0","1","1","0","0","0","0","1","no"
"0","0","7","1","0","1","0","0","0","0","0","5","no"
"0","0","18","1","1","3","3","0","0","1","1","7","no"
"0","0","7","1","0","2","2","0","1","1","0","3","no"
"0","0","9","1","0","3","1","1","0","2","0","2","no"
"0","0","4","1","0","1","0","0","0","0","1","3","no"
"0","0","3","0","1","1","1","0","0","0","0","5","no"
"0","0","3","0","1","1","0","0","0","0","0","3","no"
"0","0","3","0","0","1","0","0","0","0","0","8","no"
"0","0","4","1","0","1","0","0","0","0","1","5","no"
"0","0","3","0","0","1","0","0","0","0","0","3","no"
"0","0","20","0","0","3","2","0","0","3","2","5","no"
"0","0","3","0","0","1","0","0","0","0","0","1","no"
"0","0","3","0","0","1","0","0","0","0","0","4","no"
"0","0","3","0","0","1","0","0","0","0","0","1","no"
"0","0","3","0","0","1","0","0","0","0","0","1","no"
"0","0","3","0","0","1","0","0","0","0","0","2","no"
"0","0","4","0","0","1","0","0","0","0","0","1","no"
"0","0","3","0","0","1","0","0","0","0","0","1","no"
"0","0","3","0","0","1","0","0","0","0","0","1","no"
"0","0","3","0","0","1","0","0","0","0","0","2","no"
"0","0","4","0","0","1","0","0","0","0","0","4","no"
"0","0","3","0","0","1","0","0","0","0","0","4","no"
"0","0","4","0","0","1","1","0","0","0","0","2","no"
"0","0","4","0","0","1","1","0","0","0","0","2","no"
"0","0","3","0","0","1","1","0","0","0","0","1","no"
"0","0","4","0","0","1","1","0","0","0","0","2","no"
"0","0","4","0","0","1","0","0","0","0","0","1","no"
"0","0","3","0","0","1","0","0","0","0","0","1","no"
"0","0","3","0","0","1","1","0","0","0","0","1","no"
"0","0","7","0","0","3","2","0","2","1","0","4","yes"
"0","0","4","0","0","1","1","0","0","0","0","2","no"
"0","0","4","0","0","1","1","0","0","0","0","2","no"
"0","0","4","0","0","1","1","0","0","0","0","2","no"
"0","0","4","0","0","1","1","0","0","0","0","2","no"
"0","0","3","0","0","1","1","0","0","0","0","1","no"
"0","0","3","0","0","1","1","0","0","0","0","1","no"
"0","0","4","0","0","1","1","0","0","0","0","2","no"
"0","0","4","0","0","1","1","0","0","0","0","2","no"
"0","0","4","0","0","1","1","0","0","0","0","2","no"
"1","1","4","0","0","1","1","0","0","0","0","3","no"
"1","1","3","0","0","1","1","0","0","0","0","1","no"
"0","0","7","0","0","3","2","0","2","1","0","4","yes"
"0","0","4","0","0","1","1","0","0","0","0","2","no"
"0","0","4","0","0","1","1","0","0","0","0","2","no"
"1","1","3","0","0","1","1","0","0","0","0","1","no"
"0","0","7","0","0","2","2","0","1","1","0","4","no"
"0","0","7","1","0","2","2","0","1","1","0","2","no"
"0","0","4","0","0","1","1","0","0","0","0","2","no"
"0","0","4","0","0","1","1","0","0","0","0","2","no"
"0","0","3","0","0","1","0","0","0","0","0","1","no"
"0","0","4","0","0","1","1","0","0","0","0","2","no"
"0","0","3","0","0","1","1","0","0","0","0","1","no"
"0","0","4","0","0","1","1","0","0","0","0","2","no"
"0","0","4","0","0","1","1","0","0","0","0","2","no"
"0","0","3","0","0","1","0","0","0","0","0","1","no"
"0","0","4","0","0","1","1","0","0","0","0","2","no"
"0","0","4","0","0","1","1","0","0","0","0","2","no"
"0","0","4","0","0","1","1","0","0","0","0","2","no"
"0","0","3","0","0","1","0","0","0","0","0","1","no"
"0","0","3","0","0","1","1","0","0","0","0","1","no"
"0","0","11","0","1","3","2","1","1","1","0","3","no"
"0","0","3","0","0","1","1","0","0","0","0","1","no"
"0","0","4","0","0","1","1","0","0","0","0","2","no"
"0","0","4","0","0","1","1","0","0","0","0","2","no"
"0","0","4","0","0","1","1","0","0","0","0","2","no"
"0","0","4","0","0","1","1","0","0","0","0","2","no"
"0","0","4","0","0","1","1","0","0","0","0","2","no"
"1","1","4","0","0","1","1","0","0","0","0","2","no"
"0","0","4","0","0","1","1","0","0","0","0","2","no"
"0","0","4","0","0","1","1","0","0","0","0","2","no"
"0","0","3","0","0","1","1","0","0","0","0","1","no"
