#,Version,fileName,methodName,nAuth,methodHistories,loc,fain,fanout,wmc,returns,loops,comparison,maxNested,math,smells,buggy
"4","4.2.1","MetaStore.java","createTable","0","0","1","0","0","1","0","0","0","0","0","1","no"
"4","4.2.1","MetaStore.java","getName","0","0","1","0","0","1","0","0","0","0","0","1","no"
"4","4.2.1","MetaStore.java","getVersion","0","0","1","0","0","1","0","0","0","0","0","1","no"
"4","4.2.1","MetaStore.java","init","0","0","1","0","0","1","0","0","0","0","0","1","no"
"4","4.2.1","MetaStore.java","createScannableTable","0","0","1","0","0","1","0","0","0","0","0","1","no"
"4","4.2.1","MetaStore.java","close","0","0","1","0","0","1","0","0","0","0","0","1","no"
"4","4.2.1","MetastoreCallback.java","complete","0","0","1","0","0","1","0","0","0","0","0","2","no"
"4","4.2.1","MetastoreCursor.java","readEntries","0","0","3","0","0","1","0","0","0","0","0","2","no"
"4","4.2.1","MetastoreCursor.java","asyncReadEntries","0","0","3","0","0","1","0","0","0","0","0","5","no"
"4","4.2.1","MetastoreCursor.java","hasMoreEntries","0","0","3","0","0","1","1","0","0","0","0","1","no"
"4","4.2.1","MetastoreException.java","MetastoreException","0","0","3","0","0","1","0","0","0","0","0","9","no"
"4","4.2.1","MetastoreException.java","MetastoreException","0","0","3","0","0","1","0","0","0","0","0","9","no"
"4","4.2.1","MetastoreException.java","MetastoreException","0","0","3","0","0","1","0","0","0","0","0","9","no"
"4","4.2.1","MetastoreFactory.java","createMetaStore","0","0","8","0","0","2","1","0","0","1","1","4","no"
"4","4.2.1","MetastoreScannableTable.java","openCursor","0","0","1","0","0","1","0","0","0","0","0","4","no"
"4","4.2.1","MetastoreScannableTable.java","openCursor","0","0","1","0","0","1","0","0","0","0","0","4","no"
"4","4.2.1","MetastoreTable.java","getName","0","0","1","0","0","1","0","0","0","0","0","1","no"
"4","4.2.1","MetastoreTable.java","get","0","0","1","0","0","1","0","0","0","0","0","4","no"
"4","4.2.1","MetastoreTable.java","close","0","0","1","0","0","1","0","0","0","0","0","1","no"
"4","4.2.1","MetastoreTable.java","put","0","0","1","0","0","1","0","0","0","0","0","2","no"
"4","4.2.1","MetastoreTable.java","openCursor","0","0","1","0","0","1","0","0","0","0","0","4","no"
"4","4.2.1","MetastoreTable.java","openCursor","0","0","1","0","0","1","0","0","0","0","0","4","no"
"4","4.2.1","MetastoreTable.java","get","0","0","1","0","0","1","0","0","0","0","0","4","no"
"4","4.2.1","MetastoreTable.java","remove","0","0","1","0","0","1","0","0","0","0","0","2","no"
"4","4.2.1","MetastoreTableItem.java","setValue","0","0","3","0","0","1","0","0","0","0","0","1","no"
"4","4.2.1","MetastoreTableItem.java","setKey","0","0","3","0","0","1","0","0","0","0","0","1","no"
"4","4.2.1","MetastoreTableItem.java","MetastoreTableItem","0","0","4","0","0","1","0","0","0","0","0","3","no"
"4","4.2.1","MetastoreUtils.java","cleanTable","0","0","30","0","3","5","0","3","0","2","0","20","no"
"4","4.2.1","Value.java","equals","0","0","17","0","0","5","4","1","2","2","0","13","no"
"4","4.2.1","Value.java","project","0","0","11","0","3","3","2","1","1","1","0","6","no"
"4","4.2.1","Value.java","hashCode","0","0","8","0","0","2","1","1","0","1","0","8","no"
"4","4.2.1","Value.java","Value","0","0","3","1","0","1","0","0","0","0","0","6","no"
"4","4.2.1","Value.java","clearFields","0","0","4","0","0","1","1","0","0","0","0","1","no"
"4","4.2.1","Value.java","setField","0","0","4","1","0","1","1","0","0","0","0","4","no"
"4","4.2.1","Value.java","getFieldsMap","0","0","3","0","0","1","1","0","0","0","0","1","no"
"4","4.2.1","Value.java","getField","0","0","3","0","0","1","1","0","0","0","0","2","no"
"4","4.2.1","Value.java","toString","0","0","20","0","0","4","1","1","2","2","0","8","no"
"4","4.2.1","Value.java","Value","0","0","3","1","0","1","0","0","0","0","0","6","no"
"4","4.2.1","Value.java","merge","0","0","11","0","0","3","1","1","1","2","0","3","no"
"4","4.2.1","Auditor.java","run","0","0","27","0","43","6","0","0","0","2","0","19","no"
"4","4.2.1","AuditorElector.java","process","0","0","9","0","2","4","0","0","3","1","0","1","yes"
"4","4.2.1","AutoRecoveryMain.java","join","0","0","3","1","0","1","0","0","0","0","0","1","no"
"4","4.2.1","AutoRecoveryMain.java","printUsage","0","0","4","1","0","1","0","0","0","0","0","2","no"
"4","4.2.1","AutoRecoveryMain.java","parseArgs","0","0","25","1","1","8","1","0","2","3","0","13","no"
"4","4.2.1","AutoRecoveryMain.java","start","0","0","6","1","0","1","0","0","0","0","0","1","no"
"4","4.2.1","AutoRecoveryMain.java","main","0","0","30","0","7","3","0","0","0","1","0","5","no"
"4","4.2.1","AutoRecoveryMain.java","AutoRecoveryMain","0","0","19","1","1","1","0","0","0","0","0","4","no"
"4","4.2.1","AutoRecoveryMain.java","shutdown","0","0","3","2","1","1","0","0","0","0","0","4","no"
"4","4.2.1","AutoRecoveryMain.java","shutdown","0","0","25","2","0","4","1","0","0","1","0","4","no"
"4","4.2.1","AutoRecoveryMain.java","loadConfFile","0","0","14","1","0","3","0","0","0","1","3","8","no"
"4","4.2.1","BookieLedgerIndexer.java","process","0","0","19","0","2","1","0","0","0","0","0","1","no"
"4","4.2.1","ReplicationEnableCb.java","operationComplete","0","0","4","0","0","1","0","0","0","0","0","3","no"
"4","4.2.1","ReplicationException.java","CompatibilityException","0","0","3","0","0","1","0","0","0","0","0","5","no"
"4","4.2.1","ReplicationException.java","CompatibilityException","0","0","3","0","0","1","0","0","0","0","0","5","no"
"4","4.2.1","ReplicationWorker.java","deferLedgerLockRelease","0","0","50","1","1","1","0","0","0","0","0","5","yes"
"4","4.2.1","ReplicationWorker.java","rereplicate","0","0","57","1","3","11","4","1","1","2","9","18","yes"
"4","4.2.1","ReplicationWorker.java","isRunning","0","0","3","0","0","1","1","0","0","0","0","1","no"
"4","4.2.1","ReplicationWorker.java","run","0","0","24","0","2","5","3","1","0","2","2","9","yes"
"4","4.2.1","ReplicationWorker.java","ReplicationWorker","0","0","13","0","0","1","0","0","0","0","0","3","no"
"4","4.2.1","ReplicationWorker.java","shutdown","0","0","33","2","0","6","1","0","0","2","1","2","yes"
"4","4.2.1","ReplicationWorker.java","isTargetBookieExistsInFragmentEnsemble","0","0","9","1","0","3","2","1","0","2","0","7","no"
"4","4.2.1","ReplicationWorker.java","getUnderreplicatedFragments","0","0","6","2","2","1","1","0","0","0","0","5","no"
"4","4.2.1","Version.java","compare","0","0","9","0","0","3","2","0","2","1","0","10","no"
"4","4.2.1","Versioned.java","setValue","0","0","3","0","0","1","0","0","0","0","0","1","no"
"4","4.2.1","Versioned.java","setVersion","0","0","3","0","0","1","0","0","0","0","0","1","no"
"4","4.2.1","Versioned.java","Versioned","0","0","4","0","0","1","0","0","0","0","0","3","no"
"4","4.2.1","ZooKeeperWatcherBase.java","process","0","0","18","0","0","5","1","0","1","1","1","4","no"
"4","4.2.1","ZooKeeperWatcherBase.java","ZooKeeperWatcherBase","0","0","3","0","0","1","0","0","0","0","0","2","no"
"4","4.2.1","HedwigClient.java","HedwigClient","0","0","3","0","0","1","0","0","0","0","0","3","no"
"4","4.2.1","HedwigClient.java","HedwigClient","0","0","3","0","0","1","0","0","0","0","0","3","no"
"4","4.2.1","Client.java","getSubscriber","0","0","1","0","0","1","0","0","0","0","0","1","no"
"4","4.2.1","Client.java","getPublisher","0","0","1","0","0","1","0","0","0","0","0","1","no"
"4","4.2.1","Client.java","close","0","0","1","0","0","1","0","0","0","0","0","1","no"
"4","4.2.1","MessageHandler.java","deliver","0","0","1","0","0","1","0","0","0","0","0","1","no"
"4","4.2.1","Publisher.java","asyncPublishWithResponse","0","0","1","0","0","1","0","0","0","0","0","1","no"
"4","4.2.1","Publisher.java","publish","0","0","1","0","0","1","0","0","0","0","0","1","no"
"4","4.2.1","Publisher.java","asyncPublish","0","0","1","0","0","1","0","0","0","0","0","1","no"
"4","4.2.1","Subscriber.java","stopDelivery","0","0","1","0","0","1","0","0","0","0","0","1","no"
"4","4.2.1","Subscriber.java","asyncCloseSubscription","0","0","1","0","0","1","0","0","0","0","0","1","no"
"4","4.2.1","Subscriber.java","subscribe","0","0","1","0","0","1","0","0","0","0","0","2","no"
"4","4.2.1","Subscriber.java","consume","0","0","1","0","0","1","0","0","0","0","0","1","no"
"4","4.2.1","Subscriber.java","hasSubscription","0","0","1","0","0","1","0","0","0","0","0","1","no"
"4","4.2.1","Subscriber.java","subscribe","0","0","1","0","0","1","0","0","0","0","0","2","no"
"4","4.2.1","Subscriber.java","asyncUnsubscribe","0","0","1","0","0","1","0","0","0","0","0","1","no"
"4","4.2.1","Subscriber.java","asyncSubscribe","0","0","1","0","0","1","0","0","0","0","0","2","no"
"4","4.2.1","Subscriber.java","closeSubscription","0","0","1","0","0","1","0","0","0","0","0","1","no"
"4","4.2.1","Subscriber.java","startDelivery","0","0","1","0","0","1","0","0","0","0","0","1","no"
"4","4.2.1","Subscriber.java","startDeliveryWithFilter","0","0","1","0","0","1","0","0","0","0","0","1","no"
"4","4.2.1","Subscriber.java","removeSubscriptionListener","0","0","1","0","0","1","0","0","0","0","0","1","no"
"4","4.2.1","Subscriber.java","asyncSubscribe","0","0","1","0","0","1","0","0","0","0","0","2","no"
"4","4.2.1","Subscriber.java","unsubscribe","0","0","1","0","0","1","0","0","0","0","0","1","no"
"4","4.2.1","Subscriber.java","getSubscriptionList","0","0","1","0","0","1","0","0","0","0","0","1","no"
"4","4.2.1","Subscriber.java","addSubscriptionListener","0","0","1","0","0","1","0","0","0","0","0","1","no"
"4","4.2.1","ClientConfiguration.java","getMessageConsumeRetryWaitTime","0","0","3","0","0","1","1","0","0","0","0","2","no"
"4","4.2.1","ClientConfiguration.java","getConsumedMessagesBufferSize","0","0","3","0","0","1","1","0","0","0","0","1","no"
"4","4.2.1","ClientConfiguration.java","getServerAckResponseTimeout","0","0","3","0","0","1","1","0","0","0","0","2","no"
"4","4.2.1","ClientConfiguration.java","isSSLEnabled","0","0","3","2","0","1","1","0","0","0","0","1","no"
"4","4.2.1","ClientConfiguration.java","getSubscribeReconnectRetryWaitTime","0","0","3","0","0","1","1","0","0","0","0","2","no"
"4","4.2.1","ClientConfiguration.java","getMaximumOutstandingMessages","0","0","3","0","0","1","1","0","0","0","0","1","no"
"4","4.2.1","ClientConfiguration.java","getTimeoutThreadRunInterval","0","0","3","0","0","1","1","0","0","0","0","2","no"
"4","4.2.1","ClientConfiguration.java","getDefaultServerHedwigSocketAddress","0","0","4","2","0","2","1","0","1","1","0","2","no"
"4","4.2.1","ClientConfiguration.java","getMaximumServerRedirects","0","0","3","0","0","1","1","0","0","0","0","1","no"
"4","4.2.1","ClientConfiguration.java","validate","0","0","5","0","2","3","0","0","1","1","0","2","no"
"4","4.2.1","ClientConfiguration.java","getDefaultServerHost","0","0","4","0","2","2","2","0","0","1","0","8","no"
"4","4.2.1","ClientConfiguration.java","isAutoSendConsumeMessageEnabled","0","0","3","0","0","1","1","0","0","0","0","1","no"
"4","4.2.1","ClientConfiguration.java","getMaximumMessageSize","0","0","3","0","0","1","1","0","0","0","1","1","no"
"4","4.2.1","TopicSubscriber.java","TopicSubscriber","0","0","5","0","0","1","0","0","0","0","0","1","no"
"4","4.2.1","TopicSubscriber.java","equals","0","0","6","0","0","3","3","0","1","1","0","5","no"
"4","4.2.1","TopicSubscriber.java","toString","0","0","6","0","0","3","1","0","2","1","2","5","no"
"4","4.2.1","MessageConsumeData.java","toString","0","0","10","0","0","3","1","0","2","1","0","2","no"
"4","4.2.1","MessageConsumeData.java","MessageConsumeData","0","0","4","0","0","1","0","0","0","0","0","1","no"
"4","4.2.1","PubSubData.java","isResubscribeRequest","0","0","3","0","0","2","1","0","1","0","0","1","no"
"4","4.2.1","PubSubData.java","setCallback","0","0","3","0","0","1","0","0","0","0","0","1","no"
"4","4.2.1","PubSubData.java","getOriginalChannelForResubscribe","0","0","3","0","0","1","1","0","0","0","0","1","no"
"4","4.2.1","PubSubData.java","PubSubData","0","0","9","0","0","1","0","0","0","0","0","1","no"
"4","4.2.1","PubSubData.java","operationFinishedToCallback","0","0","3","0","0","1","0","0","0","0","0","3","no"
"4","4.2.1","PubSubData.java","clearServersList","0","0","5","0","0","4","0","0","3","1","0","4","no"
"4","4.2.1","PubSubData.java","toString","0","0","31","0","0","17","1","3","10","2","10","28","no"
"4","4.2.1","PubSubData.java","setOriginalChannelForResubscribe","0","0","3","0","0","1","0","0","0","0","0","2","no"
"4","4.2.1","InvalidSubscriberIdException.java","InvalidSubscriberIdException","0","0","3","0","0","1","0","0","0","0","0","6","no"
"4","4.2.1","InvalidSubscriberIdException.java","InvalidSubscriberIdException","0","0","3","0","0","1","0","0","0","0","0","6","no"
"4","4.2.1","ServerRedirectLoopException.java","ServerRedirectLoopException","0","0","3","0","0","1","0","0","0","0","0","6","no"
"4","4.2.1","ServerRedirectLoopException.java","ServerRedirectLoopException","0","0","3","0","0","1","0","0","0","0","0","6","no"
"4","4.2.1","TooManyServerRedirectsException.java","TooManyServerRedirectsException","0","0","3","0","0","1","0","0","0","0","0","6","no"
"4","4.2.1","TooManyServerRedirectsException.java","TooManyServerRedirectsException","0","0","3","0","0","1","0","0","0","0","0","6","no"
"4","4.2.1","AlreadyStartDeliveryException.java","AlreadyStartDeliveryException","0","0","3","0","0","1","0","0","0","0","0","6","no"
"4","4.2.1","AlreadyStartDeliveryException.java","AlreadyStartDeliveryException","0","0","3","0","0","1","0","0","0","0","0","6","no"
"4","4.2.1","NoResponseHandlerException.java","NoResponseHandlerException","0","0","3","0","0","1","0","0","0","0","0","6","no"
"4","4.2.1","NoResponseHandlerException.java","NoResponseHandlerException","0","0","3","0","0","1","0","0","0","0","0","6","no"
"4","4.2.1","ResubscribeException.java","ResubscribeException","0","0","3","0","0","1","0","0","0","0","0","6","no"
"4","4.2.1","ResubscribeException.java","ResubscribeException","0","0","3","0","0","1","0","0","0","0","0","6","no"
"4","4.2.1","AbstractResponseHandler.java","AbstractResponseHandler","0","0","4","0","0","1","0","0","0","0","0","3","no"
"4","4.2.1","AbstractResponseHandler.java","handleRedirectResponse","0","0","46","0","0","10","2","0","3","2","2","24","no"
"4","4.2.1","AbstractResponseHandler.java","handleResponse","0","0","1","0","0","1","0","0","0","0","0","1","no"
"4","4.2.1","CloseSubscriptionResponseHandler.java","handleResponse","0","0","20","0","0","5","0","0","0","1","3","4","no"
"4","4.2.1","CloseSubscriptionResponseHandler.java","CloseSubscriptionResponseHandler","0","0","3","0","0","1","0","0","0","0","0","3","no"
"4","4.2.1","MessageConsumeCallback.java","MessageConsumeRetryTask","0","0","3","1","0","1","0","0","0","0","0","4","no"
"4","4.2.1","MessageConsumeCallback.java","run","0","0","8","0","0","3","1","0","1","1","0","7","no"
"4","4.2.1","PubSubCallback.java","PubSubCallback","0","0","3","0","0","1","0","0","0","0","0","2","no"
"4","4.2.1","PubSubCallback.java","operationFailed","0","0","9","0","0","1","0","0","0","1","0","4","no"
"4","4.2.1","PubSubCallback.java","operationFinished","0","0","9","0","0","1","0","0","0","1","0","4","no"
"4","4.2.1","PubSubCallback.java","getIsCallSuccessful","0","0","3","0","0","1","1","0","0","0","0","1","no"
"4","4.2.1","PublishResponseHandler.java","PublishResponseHandler","0","0","3","0","0","1","0","0","0","0","0","3","no"
"4","4.2.1","PublishResponseHandler.java","handleResponse","0","0","17","0","0","5","0","0","0","1","2","5","no"
"4","4.2.1","SubscribeResponseHandler.java","SubscribeResponseHandler","0","0","3","0","0","1","0","0","0","0","0","3","no"
"4","4.2.1","UnsubscribeResponseHandler.java","handleResponse","0","0","20","0","0","5","0","0","0","1","3","4","no"
"4","4.2.1","UnsubscribeResponseHandler.java","UnsubscribeResponseHandler","0","0","3","0","0","1","0","0","0","0","0","3","no"
"4","4.2.1","CleanupChannelMap.java","getChannel","0","0","3","0","0","1","1","0","0","0","0","1","no"
"4","4.2.1","CleanupChannelMap.java","addChannel","0","0","22","0","0","3","3","0","1","2","0","5","no"
"4","4.2.1","CleanupChannelMap.java","CleanupChannelMap","0","0","3","0","0","1","0","0","0","0","0","2","no"
"4","4.2.1","CleanupChannelMap.java","removeChannel","0","0","3","0","0","1","1","0","0","0","0","3","no"
"4","4.2.1","CleanupChannelMap.java","removeChannel","0","0","3","0","0","1","1","0","0","0","0","3","no"
"4","4.2.1","CleanupChannelMap.java","close","0","0","18","0","0","3","1","1","0","2","0","3","no"
"4","4.2.1","CleanupChannelMap.java","replaceChannel","0","0","36","0","0","7","5","0","4","3","0","10","no"
"4","4.2.1","FilterableMessageHandler.java","hasMessageHandler","0","0","3","0","0","2","1","0","1","0","0","1","no"
"4","4.2.1","FilterableMessageHandler.java","getMessageHandler","0","0","3","0","0","1","1","0","0","0","0","1","no"
"4","4.2.1","FilterableMessageHandler.java","getMessageFilter","0","0","3","0","0","1","1","0","0","0","0","1","no"
"4","4.2.1","FilterableMessageHandler.java","deliver","0","0","12","0","1","3","0","0","0","1","0","5","no"
"4","4.2.1","FilterableMessageHandler.java","FilterableMessageHandler","0","0","4","0","0","1","0","0","0","0","0","3","no"
"4","4.2.1","FilterableMessageHandler.java","hasMessageFilter","0","0","3","1","0","2","1","0","1","0","0","1","no"
"4","4.2.1","HChannel.java","close","0","0","1","0","0","1","0","0","0","0","0","2","no"
"4","4.2.1","HChannel.java","submitOp","0","0","1","0","0","1","0","0","0","0","0","2","no"
"4","4.2.1","HChannel.java","getChannel","0","0","1","0","0","1","0","0","0","0","0","1","no"
"4","4.2.1","HChannel.java","close","0","0","1","0","0","1","0","0","0","0","0","2","no"
"4","4.2.1","HChannelManager.java","submitOp","0","0","1","0","0","1","0","0","0","0","0","1","no"
"4","4.2.1","HChannelManager.java","close","0","0","1","0","0","1","0","0","0","0","0","1","no"
"4","4.2.1","HChannelManager.java","submitOpToDefaultServer","0","0","1","0","0","1","0","0","0","0","0","1","no"
"4","4.2.1","HChannelManager.java","getSubscribeResponseHandler","0","0","1","0","0","1","0","0","0","0","0","1","no"
"4","4.2.1","HChannelManager.java","nextTxnId","0","0","1","0","0","1","0","0","0","0","0","1","no"
"4","4.2.1","HChannelManager.java","schedule","0","0","1","0","0","1","0","0","0","0","0","1","no"
"4","4.2.1","HChannelManager.java","redirectToHost","0","0","1","0","0","1","0","0","0","0","0","1","no"
"4","4.2.1","HChannelManager.java","asyncCloseSubscription","0","0","1","0","0","1","0","0","0","0","0","1","no"
"4","4.2.1","HChannelManager.java","getSubscriptionEventEmitter","0","0","1","0","0","1","0","0","0","0","0","1","no"
"4","4.2.1","HChannelManager.java","startDelivery","0","0","1","0","0","1","0","0","0","0","0","1","no"
"4","4.2.1","HChannelManager.java","submitOpAfterDelay","0","0","1","0","0","1","0","0","0","0","0","2","no"
"4","4.2.1","HChannelManager.java","stopDelivery","0","0","1","0","0","1","0","0","0","0","0","1","no"
"4","4.2.1","HChannelManager.java","isClosed","0","0","1","0","0","1","0","0","0","0","0","1","no"
"4","4.2.1","HedwigClientImpl.java","getSubscriber","0","0","3","0","0","1","1","0","0","0","0","1","no"
"4","4.2.1","HedwigClientImpl.java","getHChannelManager","0","0","3","0","0","1","1","0","0","0","0","1","no"
"4","4.2.1","HedwigClientImpl.java","create","0","0","3","0","1","1","1","0","0","0","0","5","no"
"4","4.2.1","HedwigClientImpl.java","getPublisher","0","0","3","0","0","1","1","0","0","0","0","1","no"
"4","4.2.1","HedwigClientImpl.java","HedwigClientImpl","0","0","12","1","1","2","0","0","0","1","0","5","no"
"4","4.2.1","HedwigClientImpl.java","close","0","0","8","0","1","2","0","0","0","1","0","1","no"
"4","4.2.1","HedwigClientImpl.java","setSubscriber","0","0","3","0","0","1","0","0","0","0","0","2","no"
"4","4.2.1","HedwigClientImpl.java","create","0","0","3","0","1","1","1","0","0","0","0","5","no"
"4","4.2.1","HedwigClientImpl.java","getConfiguration","0","0","3","0","0","1","1","0","0","0","0","1","no"
"4","4.2.1","HedwigClientImpl.java","HedwigClientImpl","0","0","4","1","0","1","0","0","0","0","0","5","no"
"4","4.2.1","HedwigPublisher.java","publish","0","0","38","0","2","10","2","1","2","3","0","16","no"
"4","4.2.1","HedwigPublisher.java","asyncPublish","0","0","3","1","2","1","0","0","0","0","0","4","no"
"4","4.2.1","HedwigPublisher.java","asyncPublishWithResponseImpl","0","0","7","3","0","2","0","0","0","1","0","5","no"
"4","4.2.1","HedwigPublisher.java","HedwigPublisher","0","0","3","0","0","1","0","0","0","0","0","2","no"
"4","4.2.1","HedwigPublisher.java","asyncPublishWithResponse","0","0","3","0","2","1","0","0","0","0","0","5","no"
"4","4.2.1","HedwigSubscriber.java","operationFailed","0","0","3","0","0","1","0","0","0","0","0","2","no"
"4","4.2.1","HedwigSubscriber.java","operationFinished","0","0","3","0","1","1","0","0","0","0","0","2","no"
"4","4.2.1","NetUtils.java","buildCloseSubscriptionRequest","0","0","5","1","0","1","1","0","0","0","0","3","no"
"4","4.2.1","NetUtils.java","buildPubSubRequest","0","0","30","0","4","8","1","0","2","2","0","7","no"
"4","4.2.1","NetUtils.java","buildConsumeRequest","0","0","12","0","0","1","1","0","0","0","0","7","no"
"4","4.2.1","NetUtils.java","buildPublishRequest","0","0","5","1","0","1","1","0","0","0","0","3","no"
"4","4.2.1","NetUtils.java","buildUnsubscribeRequest","0","0","5","1","0","1","1","0","0","0","0","3","no"
"4","4.2.1","NetUtils.java","getHostFromChannel","0","0","3","0","0","1","1","0","0","0","0","1","no"
"4","4.2.1","NetUtils.java","buildSubscribeRequest","0","0","13","1","1","2","1","0","0","1","0","7","no"
"4","4.2.1","NetUtils.java","options2Preferences","0","0","16","1","0","6","1","0","0","1","0","3","no"
"4","4.2.1","SubscriptionEventEmitter.java","addSubscriptionListener","0","0","3","0","0","1","0","0","0","0","0","2","no"
"4","4.2.1","SubscriptionEventEmitter.java","emitSubscriptionEvent","0","0","5","0","0","2","0","1","0","1","0","5","no"
"4","4.2.1","SubscriptionEventEmitter.java","SubscriptionEventEmitter","0","0","3","0","0","1","0","0","0","0","0","2","no"
"4","4.2.1","SubscriptionEventEmitter.java","removeSubscriptionListener","0","0","3","0","0","1","0","0","0","0","0","2","no"
"4","4.2.1","VoidCallbackAdapter.java","operationFailed","0","0","3","0","0","1","0","0","0","0","0","2","no"
"4","4.2.1","VoidCallbackAdapter.java","operationFinished","0","0","3","0","0","1","0","0","0","0","0","2","no"
"4","4.2.1","VoidCallbackAdapter.java","VoidCallbackAdapter","0","0","3","0","0","1","0","0","0","0","0","2","no"
"4","4.2.1","AbstractHChannelManager.java","operationComplete","0","0","5","0","2","2","0","0","0","1","0","3","no"
"4","4.2.1","AbstractSubscribeResponseHandler.java","addSubscription","0","0","9","1","0","2","2","0","1","1","0","6","no"
"4","4.2.1","AbstractSubscribeResponseHandler.java","handleSubscriptionEvent","0","0","12","0","2","3","1","0","1","1","0","10","no"
"4","4.2.1","AbstractSubscribeResponseHandler.java","startDelivery","0","0","10","0","1","3","0","0","1","1","1","5","no"
"4","4.2.1","AbstractSubscribeResponseHandler.java","onChannelDisconnected","0","0","9","0","1","1","0","0","0","1","0","4","no"
"4","4.2.1","AbstractSubscribeResponseHandler.java","onDisconnect","0","0","5","1","1","2","0","1","0","1","0","6","no"
"4","4.2.1","AbstractSubscribeResponseHandler.java","AbstractSubscribeResponseHandler","0","0","4","0","0","1","0","0","0","0","0","3","no"
"4","4.2.1","AbstractSubscribeResponseHandler.java","consume","0","0","8","0","1","2","1","0","1","1","0","5","no"
"4","4.2.1","AbstractSubscribeResponseHandler.java","getConfiguration","0","0","3","0","0","1","1","0","0","0","0","1","no"
"4","4.2.1","AbstractSubscribeResponseHandler.java","getActiveSubscriber","0","0","3","7","0","1","1","0","0","0","0","3","no"
"4","4.2.1","AbstractSubscribeResponseHandler.java","resubscribeIfNecessary","0","0","6","2","1","2","1","0","0","1","0","4","no"
"4","4.2.1","AbstractSubscribeResponseHandler.java","handleSubscribeMessage","0","0","13","0","1","3","1","0","1","1","0","10","no"
"4","4.2.1","AbstractSubscribeResponseHandler.java","asyncMessageDeliver","0","0","8","0","1","2","1","0","1","1","0","7","no"
"4","4.2.1","AbstractSubscribeResponseHandler.java","processSubscriptionEvent","0","0","10","1","1","3","0","0","0","1","0","7","no"
"4","4.2.1","AbstractSubscribeResponseHandler.java","createActiveSubscriber","0","0","3","1","0","1","1","0","0","0","0","10","no"
"4","4.2.1","AbstractSubscribeResponseHandler.java","handleSuccessResponse","0","0","1","1","0","1","0","0","0","0","0","1","no"
"4","4.2.1","AbstractSubscribeResponseHandler.java","postHandleSuccessResponse","0","0","2","1","0","1","0","0","0","0","0","6","no"
"4","4.2.1","AbstractSubscribeResponseHandler.java","messageConsumed","0","0","11","0","1","3","1","0","1","1","0","8","no"
"4","4.2.1","AbstractSubscribeResponseHandler.java","getHChannelManager","0","0","3","0","0","1","1","0","0","0","0","1","no"
"4","4.2.1","AbstractSubscribeResponseHandler.java","handleResponse","0","0","59","0","4","12","0","0","2","5","4","28","no"
"4","4.2.1","AbstractSubscribeResponseHandler.java","hasSubscription","0","0","3","0","0","1","1","0","0","0","0","1","no"
"4","4.2.1","AbstractSubscribeResponseHandler.java","removeSubscription","0","0","3","1","0","1","1","0","0","0","0","5","no"
"4","4.2.1","AbstractSubscribeResponseHandler.java","stopDelivery","0","0","10","0","1","3","0","0","1","1","1","3","no"
"4","4.2.1","AbstractSubscribeResponseHandler.java","onDisconnect","0","0","4","1","1","1","0","0","0","0","0","6","no"
"4","4.2.1","ActiveSubscriber.java","handleMessage","0","0","11","0","1","3","0","0","1","2","1","3","no"
"4","4.2.1","ActiveSubscriber.java","consume","0","0","15","1","0","2","0","0","0","1","0","4","no"
"4","4.2.1","ActiveSubscriber.java","updateLastMessageSeqId","0","0","13","1","0","4","3","0","1","1","0","5","no"
"4","4.2.1","ActiveSubscriber.java","unsafeDeliverMessage","0","0","4","1","0","1","0","0","0","0","0","3","no"
"4","4.2.1","ActiveSubscriber.java","messageConsumed","0","0","10","0","2","4","0","0","0","3","0","2","no"
"4","4.2.1","ActiveSubscriber.java","resubscribeIfNecessary","0","0","19","0","0","4","1","0","1","1","0","5","yes"
"4","4.2.1","ActiveSubscriber.java","ActiveSubscriber","0","0","9","0","0","1","0","0","0","0","0","9","no"
"4","4.2.1","ActiveSubscriber.java","startDelivery","0","0","34","0","1","11","1","1","4","4","2","17","no"
"4","4.2.1","ActiveSubscriber.java","asyncMessageDeliver","0","0","10","2","1","3","1","0","1","1","0","5","no"
"4","4.2.1","ActiveSubscriber.java","stopDelivery","0","0","3","0","0","1","0","0","0","0","0","2","no"
"4","4.2.1","ClientChannelPipelineFactory.java","createResponseHandlers","0","0","1","1","0","1","0","0","0","0","0","1","no"
"4","4.2.1","ClientChannelPipelineFactory.java","ClientChannelPipelineFactory","0","0","4","0","0","1","0","0","0","0","0","3","no"
"4","4.2.1","ClientChannelPipelineFactory.java","getPipeline","0","0","12","0","1","2","1","0","1","1","0","6","no"
"4","4.2.1","DefaultServerChannel.java","submitOp","0","0","27","0","0","3","0","0","0","1","0","3","no"
"4","4.2.1","DefaultServerChannel.java","toString","0","0","5","0","0","1","1","0","0","0","0","4","no"
"4","4.2.1","DefaultServerChannel.java","DefaultServerChannel","0","0","3","0","0","1","0","0","0","0","0","3","no"
"4","4.2.1","HChannelHandler.java","getSubscribeResponseHandler","0","0","3","0","0","1","1","0","0","0","0","1","no"
"4","4.2.1","HChannelHandler.java","checkTimeoutRequests","0","0","7","0","1","2","0","1","0","1","0","4","no"
"4","4.2.1","HChannelHandler.java","removeTxn","0","0","3","0","0","1","0","0","0","0","0","2","no"
"4","4.2.1","HChannelHandler.java","HChannelHandler","0","0","6","0","0","1","0","0","0","0","0","5","no"
